id,search_id,origin,destination,outbound_date,return_date,price,currency,total_duration_minutes,flight_type,airline,stops,carbon_emissions_kg,booking_token,collected_at
1363,157,CCU,GOI,2026-09-13,2026-09-20,30764.00,INR,445,Round trip,Air India,1,217,WyJDalJJZVRCdlVqbERjbTVXYmtGQlRFSmljR2RDUnkwdExTMHRMUzB0TFc5NWNtRXlOa0ZCUVVGQlIzRnNWV2cwUVhSSWMyZEJFZzFCU1RJMk5EUjhRVWt5TkRjM0dnc0lyUEFCRUFBYUEwbE9VamdjY01QN0FRPT0iLFtbIkNDVSIsIjIwMjYtMDktMTMiLCJCT00iLG51bGwsIkFJIiwiMjY0NCJdLFsiQk9NIiwiMjAyNi0wOS0xMyIsIkdPSSIsbnVsbCwiQUkiLCIyNDc3Il1dXQ==,2026-09-12 18:52:35.854644
1364,157,CCU,GOI,2026-09-13,2026-09-20,31388.00,INR,460,Round trip,IndiGo,1,148,WyJDalJJZVRCdlVqbERjbTVXYmtGQlRFSmljR2RDUnkwdExTMHRMUzB0TFc5NWNtRXlOa0ZCUVVGQlIzRnNWV2cwUVhSSWMyZEJFZ3MyUlRNek5IdzJSVEV5TVJvTENKejFBUkFBR2dOSlRsSTRISERRZ0FJPSIsW1siQ0NVIiwiMjAyNi0wOS0xMyIsIkhZRCIsbnVsbCwiNkUiLCIzMzQiXSxbIkhZRCIsIjIwMjYtMDktMTMiLCJHT0kiLG51bGwsIjZFIiwiMTIxIl1dXQ==,2026-09-12 18:52:35.857282
1365,157,CCU,GOI,2026-09-13,2026-09-20,,INR,340,Round trip,Air India,1,193,WyJDalJJZVRCdlVqbERjbTVXYmtGQlRFSmljR2RDUnkwdExTMHRMUzB0TFc5NWNtRXlOa0ZCUVVGQlIzRnNWV2cwUVhSSWMyZEJFZzFCU1RJME56SjhRVWt5TlRBMU9Cdz0iLFtbIkNDVSIsIjIwMjYtMDktMTMiLCJCT00iLG51bGwsIkFJIiwiMjQ3MiJdLFsiQk9NIiwiMjAyNi0wOS0xMyIsIkdPSSIsbnVsbCwiQUkiLCIyNTA1Il1dXQ==,2026-09-12 18:52:35.860222
1366,158,PNQ,BLR,2026-09-13,2026-09-20,8977.00,INR,95,Round trip,IndiGo,0,63,WyJDalJJWm1SS1N6UTFOR0V4TUhkQlNVeFpjVkZDUnkwdExTMHRMUzB0TFhaMGJtTXlOVUZCUVVGQlIzRnNWV2t3VGtORFRFbEJFZ1kyUlRZNE56Y2FDZ2lSUmhBQUdnTkpUbEk0SEhDelNRPT0iLFtbIlBOUSIsIjIwMjYtMDktMTMiLCJCTFIiLG51bGwsIjZFIiwiNjg3NyJdXV0=,2026-09-12 18:52:47.30979
1367,158,PNQ,BLR,2026-09-13,2026-09-20,9199.00,INR,95,Round trip,Air India Express,0,78,WyJDalJJWm1SS1N6UTFOR0V4TUhkQlNVeFpjVkZDUnkwdExTMHRMUzB0TFhaMGJtTXlOVUZCUVVGQlIzRnNWV2t3VGtORFRFbEJFZ1pKV0RJMk9ERWFDZ2p2UnhBQUdnTkpUbEk0SEhDYlN3PT0iLFtbIlBOUSIsIjIwMjYtMDktMTMiLCJCTFIiLG51bGwsIklYIiwiMjY4MSJdXV0=,2026-09-12 18:52:47.312322
1368,158,PNQ,BLR,2026-09-13,2026-09-20,9278.00,INR,105,Round trip,Akasa Air,0,65,WyJDalJJWm1SS1N6UTFOR0V4TUhkQlNVeFpjVkZDUnkwdExTMHRMUzB0TFhaMGJtTXlOVUZCUVVGQlIzRnNWV2t3VGtORFRFbEJFZ1pSVURFek1USWFDZ2krU0JBQUdnTkpUbEk0SEhEdVN3PT0iLFtbIlBOUSIsIjIwMjYtMDktMTMiLCJCTFIiLG51bGwsIlFQIiwiMTMxMiJdXV0=,2026-09-12 18:52:47.316552
1369,158,PNQ,BLR,2026-09-13,2026-09-20,8977.00,INR,100,Round trip,IndiGo,0,63,WyJDalJJWm1SS1N6UTFOR0V4TUhkQlNVeFpjVkZDUnkwdExTMHRMUzB0TFhaMGJtTXlOVUZCUVVGQlIzRnNWV2t3VGtORFRFbEJFZ1UyUlRNMk1Sb0tDSkZHRUFBYUEwbE9VamdjY0xOSiIsW1siUE5RIiwiMjAyNi0wOS0xMyIsIkJMUiIsbnVsbCwiNkUiLCIzNjEiXV1d,2026-09-12 18:52:47.319155
1370,158,PNQ,BLR,2026-09-13,2026-09-20,8977.00,INR,100,Round trip,IndiGo,0,63,WyJDalJJWm1SS1N6UTFOR0V4TUhkQlNVeFpjVkZDUnkwdExTMHRMUzB0TFhaMGJtTXlOVUZCUVVGQlIzRnNWV2t3VGtORFRFbEJFZ1kyUlRZMU5qUWFDZ2lSUmhBQUdnTkpUbEk0SEhDelNRPT0iLFtbIlBOUSIsIjIwMjYtMDktMTMiLCJCTFIiLG51bGwsIjZFIiwiNjU2NCJdXV0=,2026-09-12 18:52:47.321674
1371,158,PNQ,BLR,2026-09-13,2026-09-20,8977.00,INR,110,Round trip,IndiGo,0,63,WyJDalJJWm1SS1N6UTFOR0V4TUhkQlNVeFpjVkZDUnkwdExTMHRMUzB0TFhaMGJtTXlOVUZCUVVGQlIzRnNWV2t3VGtORFRFbEJFZ1UyUlRNNU1Sb0tDSkZHRUFBYUEwbE9VamdjY0xOSiIsW1siUE5RIiwiMjAyNi0wOS0xMyIsIkJMUiIsbnVsbCwiNkUiLCIzOTEiXV1d,2026-09-12 18:52:47.324179
1372,158,PNQ,BLR,2026-09-13,2026-09-20,8977.00,INR,110,Round trip,IndiGo,0,68,WyJDalJJWm1SS1N6UTFOR0V4TUhkQlNVeFpjVkZDUnkwdExTMHRMUzB0TFhaMGJtTXlOVUZCUVVGQlIzRnNWV2t3VGtORFRFbEJFZ1UyUlRFM05Cb0tDSkZHRUFBYUEwbE9VamdjY0xOSiIsW1siUE5RIiwiMjAyNi0wOS0xMyIsIkJMUiIsbnVsbCwiNkUiLCIxNzQiXV1d,2026-09-12 18:52:47.326536
1373,158,PNQ,BLR,2026-09-13,2026-09-20,8977.00,INR,100,Round trip,IndiGo,0,63,WyJDalJJWm1SS1N6UTFOR0V4TUhkQlNVeFpjVkZDUnkwdExTMHRMUzB0TFhaMGJtTXlOVUZCUVVGQlIzRnNWV2t3VGtORFRFbEJFZ1UyUlRFd054b0tDSkZHRUFBYUEwbE9VamdjY0xOSiIsW1siUE5RIiwiMjAyNi0wOS0xMyIsIkJMUiIsbnVsbCwiNkUiLCIxMDciXV1d,2026-09-12 18:52:47.328951
1374,158,PNQ,BLR,2026-09-13,2026-09-20,8977.00,INR,100,Round trip,IndiGo,0,63,WyJDalJJWm1SS1N6UTFOR0V4TUhkQlNVeFpjVkZDUnkwdExTMHRMUzB0TFhaMGJtTXlOVUZCUVVGQlIzRnNWV2t3VGtORFRFbEJFZ1kyUlRZd05UVWFDZ2lSUmhBQUdnTkpUbEk0SEhDelNRPT0iLFtbIlBOUSIsIjIwMjYtMDktMTMiLCJCTFIiLG51bGwsIjZFIiwiNjA1NSJdXV0=,2026-09-12 18:52:47.331336
1375,158,PNQ,BLR,2026-09-13,2026-09-20,9199.00,INR,105,Round trip,Air India Express,0,73,WyJDalJJWm1SS1N6UTFOR0V4TUhkQlNVeFpjVkZDUnkwdExTMHRMUzB0TFhaMGJtTXlOVUZCUVVGQlIzRnNWV2t3VGtORFRFbEJFZ1pKV0RJM01EWWFDZ2p2UnhBQUdnTkpUbEk0SEhDYlN3PT0iLFtbIlBOUSIsIjIwMjYtMDktMTMiLCJCTFIiLG51bGwsIklYIiwiMjcwNiJdXV0=,2026-09-12 18:52:47.333522
1376,158,PNQ,BLR,2026-09-13,2026-09-20,9199.00,INR,100,Round trip,Air India Express,0,78,WyJDalJJWm1SS1N6UTFOR0V4TUhkQlNVeFpjVkZDUnkwdExTMHRMUzB0TFhaMGJtTXlOVUZCUVVGQlIzRnNWV2t3VGtORFRFbEJFZ1pKV0RJM01UZ2FDZ2p2UnhBQUdnTkpUbEk0SEhDYlN3PT0iLFtbIlBOUSIsIjIwMjYtMDktMTMiLCJCTFIiLG51bGwsIklYIiwiMjcxOCJdXV0=,2026-09-12 18:52:47.33601
1377,158,PNQ,BLR,2026-09-13,2026-09-20,9199.00,INR,105,Round trip,Air India Express,0,78,WyJDalJJWm1SS1N6UTFOR0V4TUhkQlNVeFpjVkZDUnkwdExTMHRMUzB0TFhaMGJtTXlOVUZCUVVGQlIzRnNWV2t3VGtORFRFbEJFZ1pKV0RJNE56UWFDZ2p2UnhBQUdnTkpUbEk0SEhDYlN3PT0iLFtbIlBOUSIsIjIwMjYtMDktMTMiLCJCTFIiLG51bGwsIklYIiwiMjg3NCJdXV0=,2026-09-12 18:52:47.338241
1378,158,PNQ,BLR,2026-09-13,2026-09-20,9199.00,INR,110,Round trip,Air India Express,0,78,WyJDalJJWm1SS1N6UTFOR0V4TUhkQlNVeFpjVkZDUnkwdExTMHRMUzB0TFhaMGJtTXlOVUZCUVVGQlIzRnNWV2t3VGtORFRFbEJFZ1pKV0RJNE16a2FDZ2p2UnhBQUdnTkpUbEk0SEhDYlN3PT0iLFtbIlBOUSIsIjIwMjYtMDktMTMiLCJCTFIiLG51bGwsIklYIiwiMjgzOSJdXV0=,2026-09-12 18:52:47.340603
1379,158,PNQ,BLR,2026-09-13,2026-09-20,9432.00,INR,105,Round trip,Akasa Air,0,65,WyJDalJJWm1SS1N6UTFOR0V4TUhkQlNVeFpjVkZDUnkwdExTMHRMUzB0TFhaMGJtTXlOVUZCUVVGQlIzRnNWV2t3VGtORFRFbEJFZ1pSVURFek1UUWFDZ2pZU1JBQUdnTkpUbEk0SEhDUFRRPT0iLFtbIlBOUSIsIjIwMjYtMDktMTMiLCJCTFIiLG51bGwsIlFQIiwiMTMxNCJdXV0=,2026-09-12 18:52:47.343137
1380,158,PNQ,BLR,2026-09-13,2026-09-20,9432.00,INR,105,Round trip,Akasa Air,0,65,WyJDalJJWm1SS1N6UTFOR0V4TUhkQlNVeFpjVkZDUnkwdExTMHRMUzB0TFhaMGJtTXlOVUZCUVVGQlIzRnNWV2t3VGtORFRFbEJFZ1pSVURFek1qWWFDZ2pZU1JBQUdnTkpUbEk0SEhDUFRRPT0iLFtbIlBOUSIsIjIwMjYtMDktMTMiLCJCTFIiLG51bGwsIlFQIiwiMTMyNiJdXV0=,2026-09-12 18:52:47.345379
1381,158,PNQ,BLR,2026-09-13,2026-09-20,9432.00,INR,110,Round trip,Akasa Air,0,65,WyJDalJJWm1SS1N6UTFOR0V4TUhkQlNVeFpjVkZDUnkwdExTMHRMUzB0TFhaMGJtTXlOVUZCUVVGQlIzRnNWV2t3VGtORFRFbEJFZ1pSVURFek1UWWFDZ2pZU1JBQUdnTkpUbEk0SEhDUFRRPT0iLFtbIlBOUSIsIjIwMjYtMDktMTMiLCJCTFIiLG51bGwsIlFQIiwiMTMxNiJdXV0=,2026-09-12 18:52:47.347431
1382,158,PNQ,BLR,2026-09-13,2026-09-20,9484.00,INR,100,Round trip,IndiGo,0,68,WyJDalJJWm1SS1N6UTFOR0V4TUhkQlNVeFpjVkZDUnkwdExTMHRMUzB0TFhaMGJtTXlOVUZCUVVGQlIzRnNWV2t3VGtORFRFbEJFZ1UyUlRFek54b0tDSXhLRUFBYUEwbE9VamdjY01WTiIsW1siUE5RIiwiMjAyNi0wOS0xMyIsIkJMUiIsbnVsbCwiNkUiLCIxMzciXV1d,2026-09-12 18:52:47.349478
1383,158,PNQ,BLR,2026-09-13,2026-09-20,9860.00,INR,100,Round trip,IndiGo,0,68,WyJDalJJWm1SS1N6UTFOR0V4TUhkQlNVeFpjVkZDUnkwdExTMHRMUzB0TFhaMGJtTXlOVUZCUVVGQlIzRnNWV2t3VGtORFRFbEJFZ1UyUlRNd01ob0tDSVJORUFBYUEwbE9VamdjY005USIsW1siUE5RIiwiMjAyNi0wOS0xMyIsIkJMUiIsbnVsbCwiNkUiLCIzMDIiXV1d,2026-09-12 18:52:47.351602
1384,158,PNQ,BLR,2026-09-13,2026-09-20,12004.00,INR,455,Round trip,Air India Express,1,138,WyJDalJJWm1SS1N6UTFOR0V4TUhkQlNVeFpjVkZDUnkwdExTMHRMUzB0TFhaMGJtTXlOVUZCUVVGQlIzRnNWV2t3VGtORFRFbEJFZzFKV0RJMk5qQjhTVmd5T1RjMUdnb0k1RjBRQUJvRFNVNVNPQnh3a21JPSIsW1siUE5RIiwiMjAyNi0wOS0xMyIsIk1BQSIsbnVsbCwiSVgiLCIyNjYwIl0sWyJNQUEiLCIyMDI2LTA5LTEzIiwiQkxSIixudWxsLCJJWCIsIjI5NzUiXV1d,2026-09-12 18:52:47.35491
1385,159,PNQ,DEL,2026-09-13,2026-09-20,13861.00,INR,140,Round trip,Air India,0,111,WyJDalJJZEVaWmJXeEVOV3h1V2pSQlJXcFhlbEZDUnkwdExTMHRMUzB0TFMxd1ptMXpOVUZCUVVGQlIzRnNWV3BOUnpSUVpXVkJFZ1pCU1RJM01USWFDZ2lsYkJBQUdnTkpUbEk0SEhDcWNRPT0iLFtbIlBOUSIsIjIwMjYtMDktMTMiLCJERUwiLG51bGwsIkFJIiwiMjcxMiJdXV0=,2026-09-12 18:52:52.782026
1386,159,PNQ,DEL,2026-09-13,2026-09-20,13892.00,INR,145,Round trip,Air India,0,111,WyJDalJJZEVaWmJXeEVOV3h1V2pSQlJXcFhlbEZDUnkwdExTMHRMUzB0TFMxd1ptMXpOVUZCUVVGQlIzRnNWV3BOUnpSUVpXVkJFZ1pCU1RFNE16Z2FDZ2pFYkJBQUdnTkpUbEk0SEhES2NRPT0iLFtbIlBOUSIsIjIwMjYtMDktMTMiLCJERUwiLG51bGwsIkFJIiwiMTgzOCJdXV0=,2026-09-12 18:52:52.784726
1387,159,PNQ,DEL,2026-09-13,2026-09-20,13894.00,INR,135,Round trip,IndiGo,0,96,WyJDalJJZEVaWmJXeEVOV3h1V2pSQlJXcFhlbEZDUnkwdExTMHRMUzB0TFMxd1ptMXpOVUZCUVVGQlIzRnNWV3BOUnpSUVpXVkJFZ1kyUlRJME1UZ2FDZ2pHYkJBQUdnTkpUbEk0SEhETWNRPT0iLFtbIlBOUSIsIjIwMjYtMDktMTMiLCJERUwiLG51bGwsIjZFIiwiMjQxOCJdXV0=,2026-09-12 18:52:52.786999
1388,159,PNQ,DEL,2026-09-13,2026-09-20,13861.00,INR,145,Round trip,Air India,0,111,WyJDalJJZEVaWmJXeEVOV3h1V2pSQlJXcFhlbEZDUnkwdExTMHRMUzB0TFMxd1ptMXpOVUZCUVVGQlIzRnNWV3BOUnpSUVpXVkJFZ1pCU1RJMk1EZ2FDZ2lsYkJBQUdnTkpUbEk0SEhDcWNRPT0iLFtbIlBOUSIsIjIwMjYtMDktMTMiLCJERUwiLG51bGwsIkFJIiwiMjYwOCJdXV0=,2026-09-12 18:52:52.789568
1389,159,PNQ,DEL,2026-09-13,2026-09-20,13861.00,INR,145,Round trip,Air India,0,111,WyJDalJJZEVaWmJXeEVOV3h1V2pSQlJXcFhlbEZDUnkwdExTMHRMUzB0TFMxd1ptMXpOVUZCUVVGQlIzRnNWV3BOUnpSUVpXVkJFZ1pCU1RJME1EUWFDZ2lsYkJBQUdnTkpUbEk0SEhDcWNRPT0iLFtbIlBOUSIsIjIwMjYtMDktMTMiLCJERUwiLG51bGwsIkFJIiwiMjQwNCJdXV0=,2026-09-12 18:52:52.792539
1390,159,PNQ,DEL,2026-09-13,2026-09-20,13861.00,INR,145,Round trip,Air India,0,111,WyJDalJJZEVaWmJXeEVOV3h1V2pSQlJXcFhlbEZDUnkwdExTMHRMUzB0TFMxd1ptMXpOVUZCUVVGQlIzRnNWV3BOUnpSUVpXVkJFZ1pCU1RFNE1EUWFDZ2lsYkJBQUdnTkpUbEk0SEhDcWNRPT0iLFtbIlBOUSIsIjIwMjYtMDktMTMiLCJERUwiLG51bGwsIkFJIiwiMTgwNCJdXV0=,2026-09-12 18:52:52.79535
1391,159,PNQ,DEL,2026-09-13,2026-09-20,13892.00,INR,145,Round trip,Air India,0,141,WyJDalJJZEVaWmJXeEVOV3h1V2pSQlJXcFhlbEZDUnkwdExTMHRMUzB0TFMxd1ptMXpOVUZCUVVGQlIzRnNWV3BOUnpSUVpXVkJFZ1pCU1RJME56QWFDZ2pFYkJBQUdnTkpUbEk0SEhES2NRPT0iLFtbIlBOUSIsIjIwMjYtMDktMTMiLCJERUwiLG51bGwsIkFJIiwiMjQ3MCJdXV0=,2026-09-12 18:52:52.798011
1392,159,PNQ,DEL,2026-09-13,2026-09-20,13892.00,INR,145,Round trip,Air India,0,111,WyJDalJJZEVaWmJXeEVOV3h1V2pSQlJXcFhlbEZDUnkwdExTMHRMUzB0TFMxd1ptMXpOVUZCUVVGQlIzRnNWV3BOUnpSUVpXVkJFZ1pCU1RFNE16a2FDZ2pFYkJBQUdnTkpUbEk0SEhES2NRPT0iLFtbIlBOUSIsIjIwMjYtMDktMTMiLCJERUwiLG51bGwsIkFJIiwiMTgzOSJdXV0=,2026-09-12 18:52:52.800576
1393,159,PNQ,DEL,2026-09-13,2026-09-20,13892.00,INR,145,Round trip,Air India,0,111,WyJDalJJZEVaWmJXeEVOV3h1V2pSQlJXcFhlbEZDUnkwdExTMHRMUzB0TFMxd1ptMXpOVUZCUVVGQlIzRnNWV3BOUnpSUVpXVkJFZ1pCU1RJNU56SWFDZ2pFYkJBQUdnTkpUbEk0SEhES2NRPT0iLFtbIlBOUSIsIjIwMjYtMDktMTMiLCJERUwiLG51bGwsIkFJIiwiMjk3MiJdXV0=,2026-09-12 18:52:52.802954
1394,159,PNQ,DEL,2026-09-13,2026-09-20,13892.00,INR,150,Round trip,Air India,0,111,WyJDalJJZEVaWmJXeEVOV3h1V2pSQlJXcFhlbEZDUnkwdExTMHRMUzB0TFMxd1ptMXpOVUZCUVVGQlIzRnNWV3BOUnpSUVpXVkJFZ1pCU1RJMU5EZ2FDZ2pFYkJBQUdnTkpUbEk0SEhES2NRPT0iLFtbIlBOUSIsIjIwMjYtMDktMTMiLCJERUwiLG51bGwsIkFJIiwiMjU0OCJdXV0=,2026-09-12 18:52:52.805745
1395,159,PNQ,DEL,2026-09-13,2026-09-20,14188.00,INR,135,Round trip,IndiGo,0,94,WyJDalJJZEVaWmJXeEVOV3h1V2pSQlJXcFhlbEZDUnkwdExTMHRMUzB0TFMxd1ptMXpOVUZCUVVGQlIzRnNWV3BOUnpSUVpXVkJFZ1kyUlRVek1qRWFDZ2pzYmhBQUdnTkpUbEk0SEhDQWRBPT0iLFtbIlBOUSIsIjIwMjYtMDktMTMiLCJERUwiLG51bGwsIjZFIiwiNTMyMSJdXV0=,2026-09-12 18:52:52.808428
1396,159,PNQ,DEL,2026-09-13,2026-09-20,14188.00,INR,130,Round trip,IndiGo,0,96,WyJDalJJZEVaWmJXeEVOV3h1V2pSQlJXcFhlbEZDUnkwdExTMHRMUzB0TFMxd1ptMXpOVUZCUVVGQlIzRnNWV3BOUnpSUVpXVkJFZ1kyUlRJME1Ua2FDZ2pzYmhBQUdnTkpUbEk0SEhDQWRBPT0iLFtbIlBOUSIsIjIwMjYtMDktMTMiLCJERUwiLG51bGwsIjZFIiwiMjQxOSJdXV0=,2026-09-12 18:52:52.810909
1397,159,PNQ,DEL,2026-09-13,2026-09-20,14188.00,INR,135,Round trip,IndiGo,0,94,WyJDalJJZEVaWmJXeEVOV3h1V2pSQlJXcFhlbEZDUnkwdExTMHRMUzB0TFMxd1ptMXpOVUZCUVVGQlIzRnNWV3BOUnpSUVpXVkJFZ1kyUlRJek56VWFDZ2pzYmhBQUdnTkpUbEk0SEhDQWRBPT0iLFtbIlBOUSIsIjIwMjYtMDktMTMiLCJERUwiLG51bGwsIjZFIiwiMjM3NSJdXV0=,2026-09-12 18:52:52.81347
1398,159,PNQ,DEL,2026-09-13,2026-09-20,14188.00,INR,135,Round trip,IndiGo,0,96,WyJDalJJZEVaWmJXeEVOV3h1V2pSQlJXcFhlbEZDUnkwdExTMHRMUzB0TFMxd1ptMXpOVUZCUVVGQlIzRnNWV3BOUnpSUVpXVkJFZ1kyUlRJMk1qUWFDZ2pzYmhBQUdnTkpUbEk0SEhDQWRBPT0iLFtbIlBOUSIsIjIwMjYtMDktMTMiLCJERUwiLG51bGwsIjZFIiwiMjYyNCJdXV0=,2026-09-12 18:52:52.816022
1399,159,PNQ,DEL,2026-09-13,2026-09-20,14408.00,INR,135,Round trip,IndiGo,0,96,WyJDalJJZEVaWmJXeEVOV3h1V2pSQlJXcFhlbEZDUnkwdExTMHRMUzB0TFMxd1ptMXpOVUZCUVVGQlIzRnNWV3BOUnpSUVpXVkJFZ1kyUlRJMk5qRWFDZ2pJY0JBQUdnTkpUbEk0SEhEbWRRPT0iLFtbIlBOUSIsIjIwMjYtMDktMTMiLCJERUwiLG51bGwsIjZFIiwiMjY2MSJdXV0=,2026-09-12 18:52:52.819694
1400,159,PNQ,DEL,2026-09-13,2026-09-20,14408.00,INR,135,Round trip,IndiGo,0,96,WyJDalJJZEVaWmJXeEVOV3h1V2pSQlJXcFhlbEZDUnkwdExTMHRMUzB0TFMxd1ptMXpOVUZCUVVGQlIzRnNWV3BOUnpSUVpXVkJFZ1kyUlRJeE1qWWFDZ2pJY0JBQUdnTkpUbEk0SEhEbWRRPT0iLFtbIlBOUSIsIjIwMjYtMDktMTMiLCJERUwiLG51bGwsIjZFIiwiMjEyNiJdXV0=,2026-09-12 18:52:52.822427
1401,159,PNQ,DEL,2026-09-13,2026-09-20,14471.00,INR,150,Round trip,Air India Express,0,113,WyJDalJJZEVaWmJXeEVOV3h1V2pSQlJXcFhlbEZDUnkwdExTMHRMUzB0TFMxd1ptMXpOVUZCUVVGQlIzRnNWV3BOUnpSUVpXVkJFZ1pKV0RFMk56SWFDZ2lIY1JBQUdnTkpUbEk0SEhDb2RnPT0iLFtbIlBOUSIsIjIwMjYtMDktMTMiLCJERUwiLG51bGwsIklYIiwiMTY3MiJdXV0=,2026-09-12 18:52:52.82447
1402,159,PNQ,DEL,2026-09-13,2026-09-20,14471.00,INR,150,Round trip,Air India Express,0,113,WyJDalJJZEVaWmJXeEVOV3h1V2pSQlJXcFhlbEZDUnkwdExTMHRMUzB0TFMxd1ptMXpOVUZCUVVGQlIzRnNWV3BOUnpSUVpXVkJFZ1pKV0RFeU16RWFDZ2lIY1JBQUdnTkpUbEk0SEhDb2RnPT0iLFtbIlBOUSIsIjIwMjYtMDktMTMiLCJERUwiLG51bGwsIklYIiwiMTIzMSJdXV0=,2026-09-12 18:52:52.826682
1403,159,PNQ,DEL,2026-09-13,2026-09-20,14588.00,INR,155,Round trip,SpiceJet,0,112,WyJDalJJZEVaWmJXeEVOV3h1V2pSQlJXcFhlbEZDUnkwdExTMHRMUzB0TFMxd1ptMXpOVUZCUVVGQlIzRnNWV3BOUnpSUVpXVkJFZ1ZUUnprek54b0tDUHh4RUFBYUEwbE9VamdjY0tOMyIsW1siUE5RIiwiMjAyNi0wOS0xMyIsIkRFTCIsbnVsbCwiU0ciLCI5MzciXV1d,2026-09-12 18:52:52.829003
1404,159,PNQ,DEL,2026-09-13,2026-09-20,14599.00,INR,140,Round trip,Akasa Air,0,95,WyJDalJJZEVaWmJXeEVOV3h1V2pSQlJXcFhlbEZDUnkwdExTMHRMUzB0TFMxd1ptMXpOVUZCUVVGQlIzRnNWV3BOUnpSUVpXVkJFZ1pSVURFMk1EY2FDZ2lIY2hBQUdnTkpUbEk0SEhDdWR3PT0iLFtbIlBOUSIsIjIwMjYtMDktMTMiLCJERUwiLG51bGwsIlFQIiwiMTYwNyJdXV0=,2026-09-12 18:52:52.831264
1405,159,PNQ,DEL,2026-09-13,2026-09-20,14599.00,INR,145,Round trip,Akasa Air,0,99,WyJDalJJZEVaWmJXeEVOV3h1V2pSQlJXcFhlbEZDUnkwdExTMHRMUzB0TFMxd1ptMXpOVUZCUVVGQlIzRnNWV3BOUnpSUVpXVkJFZ1pSVURFNE1UQWFDZ2lIY2hBQUdnTkpUbEk0SEhDdWR3PT0iLFtbIlBOUSIsIjIwMjYtMDktMTMiLCJERUwiLG51bGwsIlFQIiwiMTgxMCJdXV0=,2026-09-12 18:52:52.833586
1406,159,PNQ,DEL,2026-09-13,2026-09-20,14723.00,INR,135,Round trip,IndiGo,0,96,WyJDalJJZEVaWmJXeEVOV3h1V2pSQlJXcFhlbEZDUnkwdExTMHRMUzB0TFMxd1ptMXpOVUZCUVVGQlIzRnNWV3BOUnpSUVpXVkJFZ1kyUlRJeU9EVWFDZ2lEY3hBQUdnTkpUbEk0SEhDd2VBPT0iLFtbIlBOUSIsIjIwMjYtMDktMTMiLCJERUwiLG51bGwsIjZFIiwiMjI4NSJdXV0=,2026-09-12 18:52:52.835725
1407,159,PNQ,DEL,2026-09-13,2026-09-20,15248.00,INR,135,Round trip,IndiGo,0,96,WyJDalJJZEVaWmJXeEVOV3h1V2pSQlJXcFhlbEZDUnkwdExTMHRMUzB0TFMxd1ptMXpOVUZCUVVGQlIzRnNWV3BOUnpSUVpXVkJFZ1kyUlRZME16RWFDZ2lRZHhBQUdnTkpUbEk0SEhEVmZBPT0iLFtbIlBOUSIsIjIwMjYtMDktMTMiLCJERUwiLG51bGwsIjZFIiwiNjQzMSJdXV0=,2026-09-12 18:52:52.838001
1408,159,PNQ,DEL,2026-09-13,2026-09-20,15269.00,INR,140,Round trip,Akasa Air,0,95,WyJDalJJZEVaWmJXeEVOV3h1V2pSQlJXcFhlbEZDUnkwdExTMHRMUzB0TFMxd1ptMXpOVUZCUVVGQlIzRnNWV3BOUnpSUVpXVkJFZ1pSVURFNE56SWFDZ2lsZHhBQUdnTkpUbEk0SEhEcmZBPT0iLFtbIlBOUSIsIjIwMjYtMDktMTMiLCJERUwiLG51bGwsIlFQIiwiMTg3MiJdXV0=,2026-09-12 18:52:52.840127
1409,160,PNQ,BOM,2026-09-13,2026-09-20,,INR,480,Round trip,"Air India Express, Air India",1,188,WyJDalJJY0ZOZk0wdFRiblJNYzFGQlNqUjBVWGRDUnkwdExTMHRMUzB0TFhsc2Izb3hNMEZCUVVGQlIzRnNWV3ROVGxKalZXRkJFZzFKV0RJMk5qQjhRVWt5T0RJNE9Cdz0iLFtbIlBOUSIsIjIwMjYtMDktMTMiLCJNQUEiLG51bGwsIklYIiwiMjY2MCJdLFsiTUFBIiwiMjAyNi0wOS0xMyIsIkJPTSIsbnVsbCwiQUkiLCIyODI4Il1dXQ==,2026-09-12 18:53:08.150404
1410,160,PNQ,BOM,2026-09-13,2026-09-20,,INR,405,Round trip,Air India,1,214,WyJDalJJY0ZOZk0wdFRiblJNYzFGQlNqUjBVWGRDUnkwdExTMHRMUzB0TFhsc2Izb3hNMEZCUVVGQlIzRnNWV3ROVGxKalZXRkJFZzFCU1RJMk1EaDhRVWt4TnpRMU9Cdz0iLFtbIlBOUSIsIjIwMjYtMDktMTMiLCJERUwiLG51bGwsIkFJIiwiMjYwOCJdLFsiREVMIiwiMjAyNi0wOS0xMyIsIkJPTSIsbnVsbCwiQUkiLCIxNzQ1Il1dXQ==,2026-09-12 18:53:08.15378
1411,160,PNQ,BOM,2026-09-13,2026-09-20,,INR,340,Round trip,Air India,1,214,WyJDalJJY0ZOZk0wdFRiblJNYzFGQlNqUjBVWGRDUnkwdExTMHRMUzB0TFhsc2Izb3hNMEZCUVVGQlIzRnNWV3ROVGxKalZXRkJFZzFCU1RJME1EUjhRVWt5TmpjNE9Cdz0iLFtbIlBOUSIsIjIwMjYtMDktMTMiLCJERUwiLG51bGwsIkFJIiwiMjQwNCJdLFsiREVMIiwiMjAyNi0wOS0xMyIsIkJPTSIsbnVsbCwiQUkiLCIyNjc4Il1dXQ==,2026-09-12 18:53:08.157146
